appName,hasConfig,pinSetCount,expiringPinSetCount,hasBaseConfig,hasBaseConfigClear,hasBaseConfigTrustAnchors,hasBaseConfigUserCerts,hasBaseConfigSystemCerts,hasBaseConfigCustomCerts,baseConfigCustomCertCount,hasDomainConfigs,domainConfigsPermitClear,domainConfigsNestedPermitClear,hasDebugOverrides,hasDebugUserCerts,hasDebugSystemCerts,hasDebugCustomCerts,debugCustomCertCount
deezer.android.app,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.sygic.familywhere.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
de.toggo,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.wagonvault.beautyplus.selfiecamera.beautycamera,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
ar.gob.coronavirus,True,1,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.aol.mobile.aolapp,True,1,0,True,False,True,False,True,False,0,True,False,False,False,False,False,False,0
com.wobblylifestickguide,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
de.edeka.genuss,True,0,0,True,False,True,False,True,False,0,True,True,False,True,True,False,False,0
com.thomsonreuters.reuters,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.naver.linewebtoon,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
fat.burnning.plank.fitness.loseweight,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.hellofresh.androidapp,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
at.tmobile.android.myt,True,0,0,True,True,False,False,False,False,0,True,True,False,True,True,False,False,0
com.photoappworld.cut.paste.photo,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.imsgroups.exyuradio,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
at.joeclub.app.joecard,True,1,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
com.bomcomics.bomtoon.playstore,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
eu.livesport.FlashScore_com,True,0,0,True,True,True,False,True,True,2,True,False,False,False,False,False,False,0
translate.translator.all.language.app.text.translation.live.voice.speak.free.languages,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.wangwei.invitationcardmaker,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.goodnotes5.advice_helper.teamkato,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
de.heise.android.heiseonlineapp,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,True,False,0
br.com.tapps.donotdisturb,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,False,False,0
com.fis_ski.mobile_fis_ski,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.sleepmonitor.aio,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.scores.schedule.stats.football.nfl,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.fortnitebattleroyale.wallpaperchapter2,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
zapp.manga.reader2,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
yogaworkout.dailyyoga.go.weightloss.loseweight,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.vtool.speedtest.speedcheck.internet,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.yazio.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
at.mobilkom.android.meina1,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.lootboy.app,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.baiwang.piceditor,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.magisto,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
de.elfsoft.bestbrokers,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.haloinfiniteTips.guide.haloinfiniteHints,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.soundcloud.android,True,0,0,True,True,False,False,False,False,0,True,False,False,False,False,False,False,0
enjoy.with.our.apps.thermomixrecipes,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.bambuna.podcastaddict,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.xing.android,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,True,False,0
com.getyourguide.android,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
com.webcomics.manga,True,0,0,True,True,True,False,True,False,0,True,True,False,True,False,False,False,0
com.hitrolab.audioeditor,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
co.onese.android,True,0,0,True,False,True,False,True,False,0,False,False,False,True,True,False,False,0
com.nytimes.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.WobblyLifeStickGuideAndTips.Wobblylifeguide,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.fiton.android,True,0,0,True,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.tradevan.prec,True,2,2,True,False,False,False,False,False,0,True,False,False,False,False,False,False,0
com.rosteam.gpsemulator,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.kokteyl.mackolik,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.asos.app,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
alpha.sticker.maker,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
at.kurier.android,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.daimler.moba.kundenapp.android,True,0,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
de.rtli.tvnow,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,True,1
com.robux.freecalc.de,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.hrbl.mobile.android.ordering,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.quapoo.ligaportalUnterhausLiveTicker,True,0,0,True,False,True,True,True,False,0,False,False,False,False,False,False,False,0
com.cisco.anyconnect.vpn.android.avf,True,0,0,True,False,True,True,True,False,0,False,False,False,False,False,False,False,0
inc.trilokia.pubgfxtool.free,True,0,0,True,True,True,False,True,False,0,True,False,False,False,False,False,False,0
com.microsoft.office.officelens,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
de.austria.app,True,0,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
com.cleaner.boost.junk.system,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.lightinthebox.android,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.droid27.transparentclockweather,True,0,0,True,False,True,False,True,False,0,True,True,False,False,False,False,False,0
com.babbel.mobile.android.en,True,0,0,True,False,True,False,True,False,0,True,True,False,True,True,False,False,0
com.justeat.app.it,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.mobcrab.deutschgrammatika1a2b1b2,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
hu.viala.newiapp,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.memrise.android.memrisecompanion,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.avast.android.vpn,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.mttnow.droid.easyjet,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.ayashifreefiremaxguide,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.airvisual,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.fitbit.FitbitMobile,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.hp.android.printservice,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.issuu.android.app,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
at.vorarlberg.familienpass,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.glovo,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
com.bsoft.photoeditor.catface,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.handelsblatt.live,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.translate.alllanguages.accurate.voicetranslation,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
at.a1.android.iapp,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.radio.fmradio,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.google.android.apps.books,True,0,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
ch.publisheria.bring,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.dencreak.dlcalculator,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.smartsecurityxzt,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.zhiliao.musically.livewallpaper,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.spark.fridaynigt,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
park.outlook.sign.in.client,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.microblink.photomath,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
ro.emag.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.pozitron.pegasus,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
com.smartfrog.app,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.pickery.app,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.skype.raider,True,0,0,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.global.foodpanda.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
de.immowelt.android.immobiliensuche,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
tv.twitch.android.app,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
com.sobkhobor.haircut,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.contextlogic.wish,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.veraxen.colorbynumber.oilpainting,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.musescore.playerlite,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
cc.forestapp,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.moregames.makemoney,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
at.spar.mobile.interspar_app,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
mmy.first.myapplication433,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.accuweather.android,True,0,0,True,False,True,False,True,False,0,True,True,False,True,True,False,False,0
com.alphainventor.filemanager,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.apalon.to.do.list,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,True,False,0
com.spiraldev.hotmail,True,0,0,True,True,True,False,True,False,0,True,False,False,True,True,False,False,0
com.whatsapp,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.avirise.praytimes.azanreminder,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.low.carb.keto.fasting,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.gta.grandtheftauto.cheats.five,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
pedometer.steptracker.calorieburner.stepcounter,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
de.quandoo.android.consumerapp,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.earthmap.worldmap.satelliteview.livemaps.streetview.weather.gps.navigation.maps,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
net.zedge.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.TribeKnowles.ScooterTouchgrind3D,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
net.sorokinapps.hideandseek,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.techpro.livevideo.wallpaper,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
net.faz.FAZ,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,True,1
com.dazz.hoop,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
at.apa.pdfwlclient.oesterreich,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.esound,True,0,0,True,True,True,True,True,False,0,True,True,False,True,True,False,False,0
com.generali.generaliapp,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
buttocksworkout.hipsworkouts.forwomen.legworkout,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.andromo.dev682265.app1072421,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.particlenews.newsbreak,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,False,False,0
net.familo.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
whatsapp.wastickerapp.love.smiley.emoji.stickerforwhatsapp,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
jp.ne.ibis.ibispaintx.app,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
study.bible.with.explanation.offline,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.weather.Weather,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
beauty.picshop.sweet.live.filter.cat.face.camera,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.avirise.qibla.compass.mecca.direction.online.finder.free,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.littlepako.opusplayer3,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.meetup,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.beinsports.andcontent,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
com.okappz.wallpapers,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.orf.android.orfwien,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
steptracker.healthandfitness.walkingtracker.pedometer,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
jp.co.shueisha.mangaplus,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
de.is24.android,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
swacky.how_to_draw_naruto_anime,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
livestreetview.gpsnavigation.liveearthmap,True,0,0,True,True,True,False,True,False,0,True,False,False,False,False,False,False,0
tunein.player,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
de.mytoys.mobile,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
wallpapers.hdwallpapers.backgrounds,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.houzz.app,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
com.wowfaces,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.gismart.drum.pads.machine,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.softinit.iquitos.mainapp,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.gameloft.android.ANMP.GloftPOHM,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.linz_mobil.app,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.music.ops.retroappdownload2,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
mydiary.journal.diary.diarywithlock.diaryjournal.secretdiary,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.sparklight.imanga,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
at.payback.client.android,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
com.iconology.comics,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.poppyguidemobile.playtime.tips,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.bigqsys.mobileprinter,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.adobe.digitaleditions,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
alerts.climate.widget.radar.forecast.live.local.weather,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.facebook.pages.app,True,2,1,True,True,True,True,True,False,0,True,False,True,False,False,False,False,0
sms.app.messages.app.message.box.message.me,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.filtersfor.snapchat.sweetsnap.snapcamera.filters.amazingsnap,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.pons.onlinedictionary,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
xyz.appworld.manga_seventeen,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.nighp.babytracker_android,True,0,0,True,True,True,False,True,False,0,True,False,False,False,False,False,False,0
com.desygner.invitations,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.herzberg.easyquitsmoking,True,0,0,True,False,True,False,True,False,0,True,True,False,False,False,False,False,0
app.over.editor,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
com.undabot.android.wgw,True,0,0,True,True,True,False,True,False,0,True,False,False,True,True,True,False,0
com.mobisystems.office,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.brave.browser,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.assysto.android.home_capture_3d,True,0,0,True,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.meisterwork.loyalty.burgerboutique,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.citiesapps.cities,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.nut.id.sticker,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.tipstocaworld_city_kitchen.tocabocalifehospital_townhairsalon2,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.iart.chromecastapps,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
ch.protonmail.android,True,1,0,True,True,False,False,False,False,0,True,False,False,False,False,False,False,0
com.fusionmedia.investing,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
com.gomin.slideshowmaker.videoeditor.videomaker.musicvideo,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.nibbleapps.fitmencook,True,0,0,False,False,False,False,False,False,0,True,False,True,False,False,False,False,0
com.edreams.travel,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.glassdoor.app,True,0,0,True,True,False,False,False,False,0,True,False,False,False,False,False,False,0
com.pixelkraft.edgelighting,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
free.music.downloader.download.mp3.songs.apps,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.channel.weather.forecast.live.radar,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.rituals.app.prod,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
armworkout.armworkoutformen.armexercises,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.wastickerapps.whatsapp.stickers,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.giphy.messenger,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
at.post.postkarte,True,0,0,True,False,True,False,True,False,0,True,True,False,True,True,False,False,0
com.liveearthmaps.gpsnavigation.streetviewlive.maps.navigation,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.smartgorilla.greetings.invitation.cards.island,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.kvadgroup.photostudio,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
gr.spitogatos.android,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
beauty.shop.hair.color.changer.different.hair.colors,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
mobi.charmer.fotocollage,True,0,0,True,True,False,False,False,False,0,True,False,False,False,False,False,False,0
com.groundspeak.geocaching.intro,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.salesforce.authenticator,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.thenewmotion.thenewmotion,True,2,2,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.burgerking.kingfinder.app,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
com.ecosia.android,True,0,0,True,True,True,True,True,False,0,False,False,False,False,False,False,False,0
com.etsy.android,True,0,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
com.marsvard.stickermakerforwhatsapp,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
at.vol.android,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
com.dynamixsoftware.printershare,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.xlsx.reader.xls.excel.viewer.spread.sheets,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.google.android.apps.youtube.music,True,0,0,True,True,True,False,True,False,0,True,False,False,True,True,True,False,0
com.overwolf.statsroyale,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.krone.epaper,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.holidu.holidu,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
io.adsfree.vanced,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.yahoo.mobile.client.android.mail,True,1,0,True,False,True,False,True,False,0,True,False,False,False,False,False,False,0
com.synexit.ge,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
app.poster.maker.postermaker.flyer.designer,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.funnytoys.dianaromakidsshow,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.hrd.iam,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
beauty.picshop.crown.heart.emoji.camera,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.marioherzberg.swipeviews_tutorial1,True,0,0,True,False,True,False,True,False,0,True,True,False,False,False,False,False,0
com.avast.android.mobilesecurity,True,0,0,True,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.colorsnap,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
torgo.guns.addons,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
cool.fonts.symbol.keyboard.custom.fancy.text.editor,True,0,0,True,True,True,False,True,False,0,True,True,False,True,True,False,False,0
com.timetac,True,0,0,True,False,True,True,True,False,0,True,False,False,True,False,False,True,1
com.ticketmaster.tickets.international,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
fasteasy.dailyburn.fastingtracker,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.google.android.apps.docs.editors.docs,True,0,0,True,True,True,False,True,False,0,True,False,False,True,True,True,False,0
com.instantbits.cast.webvideo,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
oms.mmc.fortunetelling.gmpay.eightcharacters.zwz,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.photomyne,True,1,0,False,False,False,False,False,False,0,True,False,False,False,False,False,False,0
org.zwanoo.android.speedtest,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
ch.nzz.mobile,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,True,False,0
de.mirapodo.mobile,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.watchdplayer.streamvideo,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.jrustonapps.mymoonphase,True,0,0,True,True,True,False,True,False,0,True,True,False,False,False,False,False,0
com.jrimaks.grandmaobby,True,0,0,True,True,True,True,True,False,0,True,True,False,False,False,False,False,0
com.tailoredapps.falter,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
at.apa.pdfwlclient.vn,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
com.ivuu,True,1,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.arlabsmobile.altimeterfree,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.entertaininglogixapps.qr.code.reader.barcode.scanner,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.hairclipper.jokeandfunapp21,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.reddit.frontpage,True,0,0,True,True,True,False,True,True,1,True,False,False,True,True,True,False,0
com.google.android.apps.youtube.kids,True,0,0,True,True,True,False,True,False,0,True,False,False,True,True,True,False,0
com.canva.editor,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
at.upstream.linzmobil,True,0,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,0
com.studio52.german_audio_books,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.duckduckgo.mobile.android,True,0,0,True,True,True,False,True,True,2,False,False,False,True,True,True,False,0
com.pragonauts.notino,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.inditex.ecommerce.bershka,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,False,False,0
com.california.cyber.developers.gps.speedometer.tripmeter,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
wp.wattpad,True,0,0,False,False,False,False,False,False,0,False,False,False,True,True,False,False,0
com.softissimo.reverso.context,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
com.casttotv.screenmirroring.smarttv.castvideo,True,0,0,True,True,True,False,True,False,0,False,False,False,True,True,False,False,0
free.video.downloader.freevideodownloader,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.nbaimd.gametime.nba2011,True,0,0,True,True,False,False,False,False,0,False,False,False,False,False,False,False,0
com.mediastudio.allvideodownloader.downloadvideoshd.bestdownloader,True,0,0,True,True,False,False,False,False,0,True,True,False,False,False,False,False,0
com.mxtech.videoplayer.ad,True,0,0,True,True,False,False,False,False,0,False,False,False,True,True,False,False,0
com.booking,True,0,0,False,False,False,False,False,False,0,True,True,False,True,True,True,False,0
at.hartlauer,True,0,0,True,True,True,False,True,False,0,False,False,False,False,False,False,False,0
at.ner.SolitaireKlondike,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.cyberlink.powerdirector.DRA140225_01,True,0,0,False,False,False,False,False,False,0,True,True,False,False,False,False,False,0
com.socialnmobile.dictapps.notepad.color.note,True,0,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,0
com.spotify.music,True,0,0,True,True,False,False,False,False,0,True,False,False,False,False,False,False,0
